%ID;MAG1;MAG2;MAG3;ACS1;ACS2;AKS3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


25420;655;581;564;517;289;525;457;345;438;11;09;55;133
25421;654;581;562;518;291;530;457;344;438;11;09;55;143
25422;655;581;562;522;288;530;457;344;438;11;09;55;163
25423;655;581;564;520;291;530;457;344;438;11;09;55;183
25424;655;581;564;520;289;531;457;344;438;11;09;55;213
25425;655;581;563;520;289;527;457;344;438;11;09;55;223
25426;654;581;563;518;287;528;457;344;438;11;09;55;243
25427;655;581;563;519;288;530;457;345;438;11;09;55;263
25428;655;581;563;516;289;530;457;344;438;11;09;55;283
25429;655;581;563;517;289;530;457;344;438;11;09;55;303
25430;655;581;564;517;289;530;457;344;438;11;09;55;323
25431;655;581;563;521;287;527;457;345;438;11;09;55;343
25432;655;581;563;520;291;529;457;344;438;11;09;55;363
25433;655;581;564;515;289;526;457;344;438;11;09;55;383
25434;655;581;563;519;291;531;457;344;438;11;09;55;403
25435;655;581;563;519;287;530;457;344;438;11;09;55;423
25436;655;581;563;516;287;530;457;345;438;11;09;55;443
25437;654;581;563;518;287;530;457;345;438;11;09;55;463
25438;655;581;563;518;288;529;457;344;438;11;09;55;483
25439;655;581;563;515;290;530;457;345;437;11;09;55;503
25440;655;580;563;519;291;527;457;344;438;11;09;55;533
25441;655;581;563;518;284;529;457;345;438;11;09;55;543
25442;655;581;563;516;288;531;457;345;438;11;09;55;573
25443;655;581;564;523;291;528;457;344;438;11;09;55;583
25444;655;581;564;518;290;531;457;344;438;11;09;55;603
25445;655;581;563;519;285;532;457;345;438;11;09;55;623
25446;655;579;563;516;281;531;457;344;438;11;09;55;643
25447;655;580;563;517;288;529;457;345;438;11;09;55;663
25448;655;581;563;515;286;529;457;344;438;11;09;55;683
25449;655;581;563;515;285;527;457;344;438;11;09;55;703
25450;655;581;564;518;286;530;457;344;438;11;09;55;723
25451;655;581;563;516;288;529;457;344;438;11;09;55;753
25452;655;580;563;516;290;527;457;345;438;11;09;55;763
25453;655;581;564;520;288;528;457;344;438;11;09;55;783
25454;655;581;563;518;287;531;457;345;438;11;09;55;803
25455;655;581;563;520;287;529;457;345;438;11;09;55;823
25456;655;581;563;516;289;530;457;344;438;11;09;55;843
25457;655;580;563;517;287;530;457;344;438;11;09;55;873
25458;655;581;563;521;291;527;457;344;438;11;09;55;883
25459;655;581;563;517;291;530;457;344;438;11;09;55;903
25460;655;581;563;516;288;527;457;344;437;11;09;55;923
25461;654;581;563;520;291;530;457;344;438;11;09;55;953
25462;654;581;563;520;288;526;457;344;438;11;09;55;963
25463;655;580;564;517;289;530;457;344;437;11;09;55;993
25464;655;581;564;514;290;529;457;344;437;11;09;56;013
25465;655;581;564;519;289;529;457;344;437;11;09;56;033
25466;655;581;563;521;292;530;457;344;438;11;09;56;053
25467;655;580;562;521;287;528;458;344;437;11;09;56;063
25468;655;581;563;520;284;531;457;344;438;11;09;56;083
25469;655;581;563;517;293;530;457;344;438;11;09;56;113
25470;655;581;562;519;288;532;457;345;438;11;09;56;123
25471;655;580;564;521;289;529;457;345;438;11;09;56;143
25472;654;580;564;523;291;530;457;344;438;11;09;56;173
25473;655;581;563;519;288;528;457;344;438;11;09;56;183
25474;655;581;563;518;284;530;457;345;437;11;09;56;213
25475;655;581;563;518;287;528;457;344;438;11;09;56;233
25476;655;581;563;521;286;528;457;345;438;11;09;56;243
25477;655;581;564;522;290;527;457;345;438;11;09;56;263
25478;655;581;564;521;287;528;457;345;438;11;09;56;293
25479;655;580;563;517;286;532;457;344;438;11;09;56;313
25480;655;580;563;521;288;527;457;344;438;11;09;56;333
25481;655;580;562;521;293;530;457;345;438;11;09;56;353
25482;655;580;563;519;285;528;457;344;438;11;09;56;373
25483;655;580;563;518;290;529;457;345;438;11;09;56;403
25484;655;581;564;517;291;529;457;345;438;11;09;56;413
25485;655;581;562;523;288;528;457;345;438;11;09;56;433
25486;655;580;563;519;289;530;457;345;438;11;09;56;443
25487;655;581;562;519;291;526;457;344;438;11;09;56;463
25488;655;581;563;521;291;531;457;344;438;11;09;56;493
25489;655;580;564;520;293;530;457;345;438;11;09;56;503
25490;655;581;563;517;293;528;457;344;438;11;09;56;524
25491;655;581;564;522;288;527;457;345;438;11;09;56;554
25492;655;580;564;517;293;527;457;344;438;11;09;56;564
25493;655;580;563;518;290;525;457;345;438;11;09;56;584
25494;655;581;564;519;290;527;457;344;438;11;09;56;604
25495;654;582;563;521;289;530;457;345;438;11;09;56;624
25496;654;581;563;518;287;530;457;345;438;11;09;56;654
25497;655;581;563;519;289;532;457;345;438;11;09;56;664
25498;655;581;563;519;295;529;457;344;437;11;09;56;684
25499;655;580;563;521;291;527;457;344;438;11;09;56;704
25500;655;581;564;517;289;531;457;344;438;11;09;56;724
25501;654;581;563;523;286;531;457;345;438;11;09;56;744
25502;655;580;563;517;286;534;457;344;438;11;09;56;764
25503;655;579;564;520;285;531;457;344;438;11;09;56;784
25504;654;579;563;519;286;531;457;344;438;11;09;56;824
25505;655;581;563;518;288;529;457;345;438;11;09;56;844
25506;655;580;563;521;293;527;457;344;438;11;09;56;854
25507;655;580;563;522;286;530;457;345;438;11;09;56;864
25508;655;581;563;518;286;530;457;344;438;11;09;56;884
25509;655;580;563;519;288;526;457;345;438;11;09;56;904
25510;655;581;563;521;288;527;457;345;438;11;09;56;924
25511;655;580;563;517;291;528;457;345;438;11;09;56;944
25512;655;580;563;522;290;528;457;345;438;11;09;56;964
25513;654;580;563;519;287;530;458;345;438;11;09;56;984
25514;655;581;563;517;291;533;457;345;438;11;09;57;004
25515;655;580;563;519;290;529;457;345;438;11;09;57;024
25516;654;580;563;516;290;529;457;345;438;11;09;57;044
25517;655;580;563;519;289;526;457;345;438;11;09;57;064
25518;654;581;563;519;288;530;457;345;438;11;09;57;084
25519;655;580;563;521;291;530;457;345;438;11;09;57;104
25520;655;580;563;519;284;532;457;345;438;11;09;57;124
25521;655;581;563;520;288;528;457;344;438;11;09;57;144
25522;655;580;563;522;288;530;457;344;438;11;09;57;164
25523;655;581;563;519;289;531;457;345;438;11;09;57;184
25524;655;581;563;521;287;533;458;345;438;11;09;57;204
25525;656;580;563;520;288;533;457;345;438;11;09;57;224
25526;655;581;564;520;289;526;457;345;438;11;09;57;244
25527;655;581;563;519;285;527;458;345;438;11;09;57;264
25528;655;581;563;519;288;530;458;345;438;11;09;57;284
25529;655;580;563;516;289;533;458;345;438;11;09;57;314
25530;655;580;563;518;293;527;457;344;438;11;09;57;324
25531;655;581;563;521;286;530;458;345;438;11;09;57;354
25532;654;581;563;519;288;530;457;345;438;11;09;57;364
25533;655;580;563;521;288;530;458;345;438;11;09;57;384
25534;655;581;564;520;287;531;458;345;438;11;09;57;404
25535;655;581;563;521;286;530;457;344;438;11;09;57;424
25536;655;580;563;519;287;527;457;345;438;11;09;57;444
25537;655;581;563;518;284;528;457;345;438;11;09;57;464
25538;654;581;564;519;288;530;457;344;438;11;09;57;484
25539;655;581;563;519;288;529;457;344;438;11;09;57;504
25540;655;580;563;521;292;531;457;344;438;11;09;57;524
25541;655;581;563;521;290;528;457;344;438;11;09;57;544
25542;655;581;563;516;289;531;457;344;438;11;09;57;564
25543;655;581;563;519;289;527;457;345;438;11;09;57;584
25544;655;581;564;518;293;530;457;344;438;11;09;57;604
25545;655;580;563;519;288;530;457;344;438;11;09;57;624
25546;654;580;563;522;289;527;457;345;438;11;09;57;644
25547;655;581;563;519;288;527;457;345;438;11;09;57;664
25548;655;581;563;520;289;527;457;345;438;11;09;57;684
25549;655;581;563;518;286;530;457;345;438;11;09;57;704
25550;655;581;563;518;287;530;457;345;438;11;09;57;724
25551;655;581;562;518;287;529;457;345;438;11;09;57;744
25552;655;581;563;520;290;532;457;345;438;11;09;57;764
25553;655;581;562;518;292;530;457;345;438;11;09;57;784
25554;655;581;563;517;288;528;457;344;438;11;09;57;804
25555;655;580;563;517;287;528;457;345;438;11;09;57;824
25556;655;580;563;517;289;531;457;345;438;11;09;57;844
25557;655;581;563;521;286;527;457;344;438;11;09;57;864
25558;655;581;563;518;287;526;457;345;438;11;09;57;884
25559;655;581;563;520;288;527;457;345;438;11;09;57;904
25560;654;580;563;521;289;526;457;344;438;11;09;57;924
25561;655;581;563;516;288;528;457;345;438;11;09;57;944
25562;654;580;564;523;289;530;457;345;438;11;09;57;964
25563;655;581;563;518;285;526;457;345;438;11;09;57;984
25564;655;581;563;519;291;528;457;344;438;11;09;58;004
25565;655;581;563;517;287;530;457;345;438;11;09;58;034
25566;654;580;563;516;287;529;457;345;438;11;09;58;044
25567;655;581;563;520;290;528;457;345;438;11;09;58;064
25568;655;580;563;521;284;530;457;345;438;11;09;58;094
25569;655;580;562;521;288;532;457;344;438;11;09;58;114
25570;655;581;563;518;291;527;457;345;438;11;09;58;134
25571;654;580;563;517;288;529;457;345;438;11;09;58;144
25572;654;581;563;517;290;528;457;345;438;11;09;58;174
25573;655;581;563;519;288;530;457;345;438;11;09;58;184
25574;655;581;565;519;289;529;457;345;438;11;09;58;204
25575;655;581;564;518;288;531;457;344;438;11;09;58;224
25576;654;580;563;521;288;533;457;344;438;11;09;58;244
25577;655;581;564;520;288;528;457;345;438;11;09;58;264
25578;655;581;563;518;287;528;457;345;438;11;09;58;294
25579;655;581;563;522;291;532;457;344;438;11;09;58;304
25580;655;581;563;520;291;527;457;345;438;11;09;58;324
25581;654;581;564;519;289;530;457;344;438;11;09;58;354
25582;655;580;563;517;293;528;457;344;438;11;09;58;364
25583;655;581;564;519;288;530;457;345;438;11;09;58;394
25584;655;581;564;519;289;531;457;345;438;11;09;58;414
25585;655;581;563;519;288;528;457;345;438;11;09;58;434
25586;655;580;563;519;291;532;457;345;438;11;09;58;454
25587;655;580;562;518;283;527;457;345;438;11;09;58;474
25588;655;581;562;519;289;529;457;345;438;11;09;58;494
25589;655;581;563;519;288;528;457;345;438;11;09;58;514
25590;655;580;563;520;290;528;457;344;438;11;09;58;534
25591;654;581;563;520;291;528;457;345;438;11;09;58;554
25592;655;581;563;519;288;528;457;345;438;11;09;58;574
25593;655;580;562;522;290;531;457;344;438;11;09;58;594
25594;655;580;562;524;289;531;457;344;438;11;09;58;604
25595;655;581;563;520;291;531;457;345;438;11;09;58;624
25596;655;581;564;519;287;529;457;344;438;11;09;58;644
25597;655;581;563;520;289;534;457;345;438;11;09;58;674
25598;655;581;563;517;285;526;457;344;438;11;09;58;684
25599;655;581;562;520;287;528;457;345;438;11;09;58;704
25600;655;581;563;516;290;527;457;344;438;11;09;58;734
25601;654;581;563;520;289;528;457;345;438;11;09;58;744
25602;655;581;563;520;289;528;457;345;438;11;09;58;764
25603;655;581;563;520;288;530;457;344;438;11;09;58;784
25604;655;581;563;517;293;530;457;345;438;11;09;58;804
25605;655;581;563;522;289;526;457;345;438;11;09;58;824
25606;655;581;563;520;291;530;457;345;436;11;09;58;844
25607;655;581;563;518;292;530;457;345;438;11;09;58;864
25608;654;581;563;516;288;528;457;345;437;11;09;58;884
25609;655;580;563;517;286;531;457;344;438;11;09;58;904
25610;655;581;562;517;289;528;457;345;437;11;09;58;924
25611;654;581;562;520;287;530;457;345;437;11;09;58;944
25612;655;581;563;516;290;528;458;344;438;11;09;58;964
25613;654;581;563;520;287;528;457;344;438;11;09;58;994
25614;654;581;562;521;291;530;457;344;438;11;09;59;004
25615;655;581;563;524;289;528;457;345;438;11;09;59;024
25616;654;581;562;518;287;526;457;345;438;11;09;59;044
25617;655;581;563;519;291;529;457;345;438;11;09;59;064
25618;655;580;563;517;287;530;457;345;437;11;09;59;084
25619;655;580;563;519;289;530;457;345;438;11;09;59;104
25620;654;581;563;520;291;528;457;345;438;11;09;59;124
25621;655;581;563;517;292;532;457;345;438;11;09;59;144
25622;654;580;563;516;293;526;457;345;438;11;09;59;164
25623;654;581;563;519;289;530;457;345;438;11;09;59;184
25624;654;580;563;521;289;531;457;345;438;11;09;59;204
25625;654;580;563;514;287;531;457;345;438;11;09;59;224
25626;654;581;563;519;290;526;457;344;438;11;09;59;244
25627;655;580;562;517;289;530;457;344;438;11;09;59;264
25628;655;580;562;520;289;530;457;344;438;11;09;59;284
25629;654;580;563;516;288;530;457;344;438;11;09;59;304
25630;654;581;563;515;289;526;457;345;438;11;09;59;334
25631;655;581;562;517;288;529;457;344;438;11;09;59;344
25632;654;581;562;521;287;531;457;344;438;11;09;59;384
25633;655;582;563;520;292;528;457;345;438;11;09;59;394
25634;654;580;563;518;285;527;457;345;438;11;09;59;424
25635;654;580;563;518;288;529;457;345;438;11;09;59;434
25636;655;580;563;520;288;531;457;344;439;11;09;59;444
25637;655;581;562;517;281;531;457;344;440;11;09;59;464
25638;654;580;562;515;286;528;457;344;442;11;09;59;484
25639;655;581;563;521;290;530;457;344;442;11;09;59;504
25640;654;582;563;523;277;530;457;342;444;11;09;59;534
25641;654;582;563;526;281;530;457;341;447;11;09;59;544
25642;655;583;562;523;275;528;457;341;450;11;09;59;564
25643;655;584;563;523;276;534;457;339;454;11;09;59;584
25644;655;584;562;525;283;529;457;340;459;11;09;59;604
25645;655;585;562;520;281;526;457;341;462;11;09;59;624
25646;655;587;562;530;271;527;457;341;466;11;09;59;644
25647;654;588;561;539;281;525;458;343;472;11;09;59;664
25648;656;590;562;536;284;529;458;348;478;11;09;59;684
25649;655;592;562;529;295;520;458;351;483;11;09;59;704
25650;655;594;562;533;275;528;460;356;484;11;09;59;724
25651;654;597;563;548;295;521;459;353;486;11;09;59;744
25652;655;599;563;561;285;522;460;355;486;11;09;59;764
25653;653;601;563;580;281;535;460;356;492;11;09;59;784
25654;653;603;564;598;303;536;458;348;502;11;09;59;804
25655;652;606;565;600;305;538;457;345;514;11;09;59;824
25656;650;609;565;587;347;533;459;349;523;11;09;59;844
25657;650;613;566;613;315;526;453;330;498;11;09;59;864
25658;648;615;566;568;307;564;463;352;498;11;09;59;884
25659;646;615;567;633;336;551;458;340;499;11;09;59;904
25660;644;617;567;644;320;533;457;342;498;11;09;59;924
25661;642;619;569;693;357;521;457;345;528;11;09;59;954
25662;640;621;568;639;375;500;459;346;537;11;09;59;964
25663;638;623;570;625;387;523;461;344;525;11;09;59;984
25664;636;625;570;656;365;541;461;343;495;11;10;00;014
25665;634;625;570;689;373;528;457;341;478;11;10;00;024
25666;634;625;570;709;383;527;455;341;487;11;10;00;044
25667;633;625;570;708;351;522;456;343;505;11;10;00;074
25668;632;627;570;694;421;544;460;348;510;11;10;00;084
25669;630;628;571;711;373;544;464;349;504;11;10;00;104
25670;629;628;571;721;403;545;465;349;493;11;10;00;124
25671;629;627;571;709;430;542;464;348;487;11;10;00;144
25672;627;628;571;706;425;540;463;347;483;11;10;00;164
25673;627;629;572;737;401;523;463;346;481;11;10;00;194
25674;628;629;571;733;417;522;459;345;482;11;10;00;204
25675;627;629;571;717;460;536;455;342;485;11;10;00;224
25676;627;630;572;749;444;522;451;341;488;11;10;00;244
25677;626;629;571;737;462;528;448;343;481;11;10;00;264
25678;625;631;571;747;454;518;447;342;472;11;10;00;284
25679;625;631;571;798;443;504;445;342;467;11;10;00;314
25680;626;632;571;807;406;506;445;338;462;11;10;00;324
25681;624;633;571;724;447;530;449;339;460;11;10;00;344
25682;624;633;571;732;445;518;453;343;464;11;10;00;374
25683;624;633;570;768;411;518;458;345;467;11;10;00;384
25684;624;634;571;755;442;519;461;345;473;11;10;00;404
25685;624;634;571;771;447;516;461;346;477;11;10;00;424
25686;623;634;570;721;498;534;458;347;479;11;10;00;444
25687;623;635;571;728;493;514;457;345;475;11;10;00;464
25688;622;635;571;770;471;520;453;347;470;11;10;00;494
25689;623;636;570;773;497;518;453;349;464;11;10;00;504
25690;622;637;570;764;498;527;456;351;459;11;10;00;524
25691;622;637;570;739;498;538;458;351;461;11;10;00;554
25692;622;637;570;792;492;513;459;345;466;11;10;00;574
25693;623;637;570;735;507;536;460;345;466;11;10;00;594
25694;622;637;570;761;530;531;459;345;465;11;10;00;614
25695;621;639;570;741;520;532;459;343;463;11;10;00;634
25696;621;639;570;782;512;528;463;344;462;11;10;00;654
25697;620;640;570;745;530;525;466;344;464;11;10;00;674
25698;620;641;570;851;502;512;465;345;464;11;10;00;694
25699;620;642;570;761;532;534;464;346;458;11;10;00;714
25700;620;643;571;781;517;526;465;347;455;11;10;00;734
25701;619;645;570;782;519;522;466;346;457;11;10;00;754
25702;618;645;570;785;533;524;462;345;456;11;10;00;774
25703;620;647;569;767;535;522;457;344;453;11;10;00;794
25704;618;648;569;735;375;485;437;342;475;11;10;00;814
25705;618;648;569;797;615;526;431;343;459;11;10;00;834
25706;617;649;568;801;549;522;451;346;441;11;10;00;844
25707;618;648;568;767;553;539;453;345;439;11;10;00;864
25708;617;648;567;772;550;536;457;345;438;11;10;00;884
25709;617;649;567;772;543;529;457;345;438;11;10;00;914
25710;617;649;568;763;542;529;458;344;438;11;10;00;924
25711;617;649;568;763;550;527;457;345;438;11;10;00;944
25712;616;649;568;762;533;521;457;345;438;11;10;00;964
25713;618;649;568;771;547;532;456;345;438;11;10;00;984
25714;617;649;568;767;544;526;455;345;438;11;10;01;014
25715;616;649;568;767;543;535;456;345;438;11;10;01;024
25716;618;649;569;766;543;527;457;345;437;11;10;01;044
25717;617;649;568;768;543;529;457;344;437;11;10;01;074
25718;617;649;568;765;543;529;458;345;438;11;10;01;084
25719;616;647;568;769;543;531;459;345;438;11;10;01;104
25720;616;648;568;761;547;529;461;345;438;11;10;01;134
25721;616;648;568;768;543;530;464;344;438;11;10;01;154
25722;615;648;569;769;541;525;457;345;438;11;10;01;174
25723;617;648;569;776;541;532;457;345;438;11;10;01;184
25724;615;648;568;765;541;527;457;344;438;11;10;01;204
25725;616;648;568;767;546;526;457;345;438;11;10;01;224
25726;616;649;568;769;542;525;457;345;438;11;10;01;244
25727;616;648;569;768;547;526;457;345;438;11;10;01;264
25728;616;648;568;765;541;526;457;345;438;11;10;01;284
25729;616;648;568;769;539;532;457;345;438;11;10;01;304
25730;616;647;568;767;545;530;457;344;438;11;10;01;334
25731;616;648;568;763;543;530;457;345;438;11;10;01;344
25732;616;648;569;772;547;528;457;344;437;11;10;01;374
25733;616;649;569;767;541;531;457;345;438;11;10;01;394
25734;616;648;569;766;541;523;457;345;438;11;10;01;414
25735;618;649;569;765;541;532;457;345;438;11;10;01;424
25736;618;649;569;772;539;523;457;345;438;11;10;01;444
25737;618;649;569;767;545;526;457;345;438;11;10;01;464
25738;618;649;569;772;547;530;457;345;438;11;10;01;484
25739;618;649;569;768;544;525;457;345;438;11;10;01;504
25740;617;649;569;767;543;528;458;344;438;11;10;01;524
25741;618;649;569;765;539;529;457;344;438;11;10;01;554
25742;616;648;569;769;542;526;457;344;438;11;10;01;574
25743;617;649;569;768;545;529;457;344;438;11;10;01;594
